res	var	per	id	start	end	ismeta	path
soil	daily	recent	7351	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_7351.txt.gz
soil	daily	recent	7364	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_7364.txt.gz
soil	daily	recent	7367	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_7367.txt.gz
soil	daily	recent	7368	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_7368.txt.gz
soil	daily	recent	7369	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_7369.txt.gz
soil	daily	recent	7370	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_7370.txt.gz
soil	daily	recent	7373	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_7373.txt.gz
soil	daily	recent	7374	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_7374.txt.gz
soil	daily	recent	7389	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_7389.txt.gz
soil	daily	recent	7393	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_7393.txt.gz
soil	daily	recent	7394	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_7394.txt.gz
soil	daily	recent	7395	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_7395.txt.gz
soil	daily	recent	7396	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_7396.txt.gz
soil	daily	recent	7403	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_7403.txt.gz
soil	daily	recent	7410	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_7410.txt.gz
soil	daily	recent	7412	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_7412.txt.gz
soil	daily	recent	7419	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_7419.txt.gz
soil	daily	recent	7420	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_7420.txt.gz
soil	daily	recent	7424	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_7424.txt.gz
soil	daily	recent	7427	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_7427.txt.gz
soil	daily	recent	7428	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_7428.txt.gz
soil	daily	recent	7431	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_7431.txt.gz
soil	daily	recent	7432	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_7432.txt.gz
soil	daily	recent	755	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_755.txt.gz
soil	daily	recent	757	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_757.txt.gz
soil	daily	recent	760	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_760.txt.gz
soil	daily	recent	766	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_766.txt.gz
soil	daily	recent	769	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_769.txt.gz
soil	daily	recent	78	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_78.txt.gz
soil	daily	recent	817	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_817.txt.gz
soil	daily	recent	840	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_840.txt.gz
soil	daily	recent	850	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_850.txt.gz
soil	daily	recent	853	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_853.txt.gz
soil	daily	recent	856	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_856.txt.gz
soil	daily	recent	860	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_860.txt.gz
soil	daily	recent	867	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_867.txt.gz
soil	daily	recent	880	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_880.txt.gz
soil	daily	recent	891	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_891.txt.gz
soil	daily	recent	896	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_896.txt.gz
soil	daily	recent	91	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_91.txt.gz
soil	daily	recent	917	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_917.txt.gz
soil	daily	recent	953	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_953.txt.gz
soil	daily	recent	96	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_96.txt.gz
soil	daily	recent	963	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_963.txt.gz
soil	daily	recent	979	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_979.txt.gz
soil	daily	recent	983	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_983.txt.gz
soil	daily	recent	991	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_991.txt.gz
soil	daily	recent	NA	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_stations_list.txt
soil	daily	recent	NA	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_stations_map.png
soil	daily	recent	1001	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_1001.txt.gz
soil	daily	recent	1048	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_1048.txt.gz
soil	daily	recent	1050	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_1050.txt.gz
soil	daily	recent	1052	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_1052.txt.gz
soil	daily	recent	1072	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_1072.txt.gz
soil	daily	recent	1078	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_1078.txt.gz
soil	daily	recent	1103	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_1103.txt.gz
soil	daily	recent	1107	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_1107.txt.gz
soil	daily	recent	1161	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_1161.txt.gz
soil	daily	recent	1197	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_1197.txt.gz
soil	daily	recent	1200	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_1200.txt.gz
soil	daily	recent	1207	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_1207.txt.gz
soil	daily	recent	1214	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_1214.txt.gz
soil	daily	recent	1224	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_1224.txt.gz
soil	daily	recent	1246	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_1246.txt.gz
soil	daily	recent	125	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_125.txt.gz
soil	daily	recent	1255	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_1255.txt.gz
soil	daily	recent	1262	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_1262.txt.gz
soil	daily	recent	1266	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_1266.txt.gz
soil	daily	recent	1270	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_1270.txt.gz
soil	daily	recent	1279	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_1279.txt.gz
soil	daily	recent	1297	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_1297.txt.gz
soil	daily	recent	1300	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_1300.txt.gz
soil	daily	recent	1303	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_1303.txt.gz
soil	daily	recent	131	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_131.txt.gz
soil	daily	recent	1327	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_1327.txt.gz
soil	daily	recent	1332	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_1332.txt.gz
soil	daily	recent	1339	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_1339.txt.gz
soil	daily	recent	1357	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_1357.txt.gz
soil	daily	recent	13670	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_13670.txt.gz
soil	daily	recent	13674	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_13674.txt.gz
soil	daily	recent	13675	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_13675.txt.gz
soil	daily	recent	13696	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_13696.txt.gz
soil	daily	recent	13700	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_13700.txt.gz
soil	daily	recent	13710	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_13710.txt.gz
soil	daily	recent	13711	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_13711.txt.gz
soil	daily	recent	13713	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_13713.txt.gz
soil	daily	recent	13777	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_13777.txt.gz
soil	daily	recent	13965	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_13965.txt.gz
soil	daily	recent	1411	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_1411.txt.gz
soil	daily	recent	142	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_142.txt.gz
soil	daily	recent	1420	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_1420.txt.gz
soil	daily	recent	1424	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_1424.txt.gz
soil	daily	recent	1443	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_1443.txt.gz
soil	daily	recent	1451	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_1451.txt.gz
soil	daily	recent	1468	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_1468.txt.gz
soil	daily	recent	150	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_150.txt.gz
soil	daily	recent	15000	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_15000.txt.gz
soil	daily	recent	1503	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_1503.txt.gz
soil	daily	recent	1504	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_1504.txt.gz
soil	daily	recent	151	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_151.txt.gz
soil	daily	recent	15207	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_15207.txt.gz
soil	daily	recent	1526	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_1526.txt.gz
soil	daily	recent	154	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_154.txt.gz
soil	daily	recent	1544	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_1544.txt.gz
soil	daily	recent	15444	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_15444.txt.gz
soil	daily	recent	1550	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_1550.txt.gz
soil	daily	recent	15555	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_15555.txt.gz
soil	daily	recent	1572	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_1572.txt.gz
soil	daily	recent	1580	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_1580.txt.gz
soil	daily	recent	15813	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_15813.txt.gz
soil	daily	recent	1584	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_1584.txt.gz
soil	daily	recent	1587	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_1587.txt.gz
soil	daily	recent	1590	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_1590.txt.gz
soil	daily	recent	1602	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_1602.txt.gz
soil	daily	recent	1605	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_1605.txt.gz
soil	daily	recent	161	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_161.txt.gz
soil	daily	recent	1612	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_1612.txt.gz
soil	daily	recent	1639	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_1639.txt.gz
soil	daily	recent	164	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_164.txt.gz
soil	daily	recent	1645	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_1645.txt.gz
soil	daily	recent	1666	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_1666.txt.gz
soil	daily	recent	167	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_167.txt.gz
soil	daily	recent	1684	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_1684.txt.gz
soil	daily	recent	1691	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_1691.txt.gz
soil	daily	recent	1694	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_1694.txt.gz
soil	daily	recent	1721	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_1721.txt.gz
soil	daily	recent	1735	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_1735.txt.gz
soil	daily	recent	1736	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_1736.txt.gz
soil	daily	recent	1757	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_1757.txt.gz
soil	daily	recent	1759	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_1759.txt.gz
soil	daily	recent	1766	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_1766.txt.gz
soil	daily	recent	1792	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_1792.txt.gz
soil	daily	recent	1803	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_1803.txt.gz
soil	daily	recent	183	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_183.txt.gz
soil	daily	recent	1863	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_1863.txt.gz
soil	daily	recent	1869	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_1869.txt.gz
soil	daily	recent	1886	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_1886.txt.gz
soil	daily	recent	191	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_191.txt.gz
soil	daily	recent	19171	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_19171.txt.gz
soil	daily	recent	19172	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_19172.txt.gz
soil	daily	recent	19207	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_19207.txt.gz
soil	daily	recent	1964	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_1964.txt.gz
soil	daily	recent	1975	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_1975.txt.gz
soil	daily	recent	198	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_198.txt.gz
soil	daily	recent	1981	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_1981.txt.gz
soil	daily	recent	2014	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_2014.txt.gz
soil	daily	recent	2023	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_2023.txt.gz
soil	daily	recent	2039	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_2039.txt.gz
soil	daily	recent	2044	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_2044.txt.gz
soil	daily	recent	2074	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_2074.txt.gz
soil	daily	recent	2110	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_2110.txt.gz
soil	daily	recent	2115	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_2115.txt.gz
soil	daily	recent	217	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_217.txt.gz
soil	daily	recent	2171	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_2171.txt.gz
soil	daily	recent	2174	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_2174.txt.gz
soil	daily	recent	2201	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_2201.txt.gz
soil	daily	recent	2211	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_2211.txt.gz
soil	daily	recent	222	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_222.txt.gz
soil	daily	recent	2252	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_2252.txt.gz
soil	daily	recent	2261	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_2261.txt.gz
soil	daily	recent	2290	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_2290.txt.gz
soil	daily	recent	2303	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_2303.txt.gz
soil	daily	recent	2306	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_2306.txt.gz
soil	daily	recent	2315	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_2315.txt.gz
soil	daily	recent	2319	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_2319.txt.gz
soil	daily	recent	232	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_232.txt.gz
soil	daily	recent	2323	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_2323.txt.gz
soil	daily	recent	2362	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_2362.txt.gz
soil	daily	recent	2385	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_2385.txt.gz
soil	daily	recent	2410	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_2410.txt.gz
soil	daily	recent	2429	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_2429.txt.gz
soil	daily	recent	2437	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_2437.txt.gz
soil	daily	recent	2444	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_2444.txt.gz
soil	daily	recent	2480	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_2480.txt.gz
soil	daily	recent	2483	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_2483.txt.gz
soil	daily	recent	2485	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_2485.txt.gz
soil	daily	recent	2486	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_2486.txt.gz
soil	daily	recent	2497	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_2497.txt.gz
soil	daily	recent	2559	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_2559.txt.gz
soil	daily	recent	2564	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_2564.txt.gz
soil	daily	recent	257	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_257.txt.gz
soil	daily	recent	2575	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_2575.txt.gz
soil	daily	recent	2578	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_2578.txt.gz
soil	daily	recent	259	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_259.txt.gz
soil	daily	recent	2597	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_2597.txt.gz
soil	daily	recent	2600	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_2600.txt.gz
soil	daily	recent	2601	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_2601.txt.gz
soil	daily	recent	2618	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_2618.txt.gz
soil	daily	recent	2627	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_2627.txt.gz
soil	daily	recent	2629	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_2629.txt.gz
soil	daily	recent	2638	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_2638.txt.gz
soil	daily	recent	2641	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_2641.txt.gz
soil	daily	recent	2667	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_2667.txt.gz
soil	daily	recent	2680	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_2680.txt.gz
soil	daily	recent	2700	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_2700.txt.gz
soil	daily	recent	2704	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_2704.txt.gz
soil	daily	recent	2708	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_2708.txt.gz
soil	daily	recent	2712	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_2712.txt.gz
soil	daily	recent	2750	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_2750.txt.gz
soil	daily	recent	2773	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_2773.txt.gz
soil	daily	recent	2794	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_2794.txt.gz
soil	daily	recent	2796	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_2796.txt.gz
soil	daily	recent	2812	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_2812.txt.gz
soil	daily	recent	2814	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_2814.txt.gz
soil	daily	recent	282	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_282.txt.gz
soil	daily	recent	2856	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_2856.txt.gz
soil	daily	recent	2878	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_2878.txt.gz
soil	daily	recent	2886	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_2886.txt.gz
soil	daily	recent	2905	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_2905.txt.gz
soil	daily	recent	2907	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_2907.txt.gz
soil	daily	recent	2925	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_2925.txt.gz
soil	daily	recent	2928	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_2928.txt.gz
soil	daily	recent	2932	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_2932.txt.gz
soil	daily	recent	294	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_294.txt.gz
soil	daily	recent	2947	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_2947.txt.gz
soil	daily	recent	2951	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_2951.txt.gz
soil	daily	recent	2953	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_2953.txt.gz
soil	daily	recent	2968	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_2968.txt.gz
soil	daily	recent	298	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_298.txt.gz
soil	daily	recent	2985	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_2985.txt.gz
soil	daily	recent	3015	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_3015.txt.gz
soil	daily	recent	3028	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_3028.txt.gz
soil	daily	recent	303	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_303.txt.gz
soil	daily	recent	3031	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_3031.txt.gz
soil	daily	recent	3032	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_3032.txt.gz
soil	daily	recent	3034	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_3034.txt.gz
soil	daily	recent	3042	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_3042.txt.gz
soil	daily	recent	3083	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_3083.txt.gz
soil	daily	recent	3086	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_3086.txt.gz
soil	daily	recent	3093	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_3093.txt.gz
soil	daily	recent	3098	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_3098.txt.gz
soil	daily	recent	3126	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_3126.txt.gz
soil	daily	recent	3137	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_3137.txt.gz
soil	daily	recent	314	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_314.txt.gz
soil	daily	recent	3147	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_3147.txt.gz
soil	daily	recent	3155	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_3155.txt.gz
soil	daily	recent	3158	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_3158.txt.gz
soil	daily	recent	3164	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_3164.txt.gz
soil	daily	recent	3166	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_3166.txt.gz
soil	daily	recent	3167	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_3167.txt.gz
soil	daily	recent	3181	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_v2_3181.txt.gz
